id,slug,name,state,region,tagline,overview,why_visit,type,styles,budget,budget_label,duration_days,best_season,seasons,difficulty,crowd,cover,gallery,things_to_do,photo_spots,food,cafes,nearby,alternative_to,latitude,longitude
a3b8f617-3d29-417a-b10b-f4003ce24424,harsil,Harsil,Uttarakhand,Northern India,"Discover the serene Himalayan abode of Harsil, where spiritual tranquility meets pristine nature amidst apple orchards and ancient traditions.","Nestled in the stunning Garhwal Himalayas on the banks of the sacred Bhagirathi River, Harsil is a picturesque village renowned for its unparalleled natural beauty and spiritual serenity. Historically, Harsil gained prominence through Frederick Wilson, a British adventurer who settled here in the mid-19th century, introducing apple cultivation and establishing a legacy that includes the charming Wilson Cottage. The village serves as the winter retreat for the idol of Goddess Ganga from Gangotri, making it a significant pilgrimage stop. Life in Harsil moves at a gentle pace, offering visitors a glimpse into traditional Garhwali culture, with its distinctive wooden houses, terraced fields, and warm, welcoming locals. Surrounded by dense deodar forests and majestic snow-capped peaks, Harsil embodies an untouched Himalayan charm, perfect for introspection and reconnecting with nature.","[""Mukhba Village: Explore the traditional Garhwali village that serves as the winter abode for the idol of Goddess Ganga, featuring ancient temples and distinct architecture."",""Wilson Cottage: Visit the historic wooden bungalow built by Frederick Wilson, offering insights into his fascinating life and Harsil's colonial past."",""Sattal: Trek to a cluster of seven pristine interconnected lakes, a haven for nature lovers and birdwatchers amidst dense forests."",""Dharali: Experience the natural hot water springs at this quaint village, known for its therapeutic properties and scenic riverside location."",""Apple Orchards: Wander through the extensive apple orchards, especially vibrant during harvest season, for a taste of local produce and picturesque scenery.""]",Village,"['Nature', 'Spiritual', 'Meditation', 'Temple Visit', 'Heritage Walk', 'Photography']",8100,₹8k–₹12k,3,Summer – Spring,"['Summer', 'Spring']",Moderate,Quiet,https://images.unsplash.com/photo-1506461883276-594a12b11db3?q=80&w=1000&auto=format&fit=crop,"['https://images.unsplash.com/photo-1506461883276-594a12b11db3?q=80&w=1000&auto=format&fit=crop', 'https://images.unsplash.com/photo-1464822759023-fed622ff2c3b?auto=format&fit=crop&w=1800&q=80', 'https://images.unsplash.com/photo-1500382017468-9049fed747ef?auto=format&fit=crop&w=1800&q=80', 'https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?auto=format&fit=crop&w=1800&q=80', 'https://images.unsplash.com/photo-1507525428034-b723cf961d3e?auto=format&fit=crop&w=1800&q=80']","['Meditate by the Bhagirathi River: Find peace and spiritual solace on the tranquil banks of the sacred Bhagirathi, surrounded by breathtaking mountain vistas.', 'Heritage Walk through Mukhba: Stroll through the narrow lanes of Mukhba village, observing traditional Garhwali wooden houses and ancient temples.', 'Trekking to Sattal Lakes: Embark on a scenic trek through deodar forests to reach the mystical Sattal, enjoying panoramic views and serene natural beauty.', 'Photography of Himalayan Landscapes: Capture the dramatic confluence of the Bhagirathi River and majestic peaks, the village life, and the vibrant apple orchards.']","['Bhagirathi River banks near the Harsil bridge: Capture the vibrant blue river flowing against the backdrop of towering snow-clad peaks and dense deodar forests.', 'Apple orchards with village backdrop: Frame the traditional wooden houses and Himalayan peaks through the lush apple trees, especially during blossom or harvest.', 'Mukhba Village viewpoint: Photograph the unique Garhwali architecture and ancient temples of Mukhba nestled in the valley, with the Bhagirathi and mountains beyond.']","['Siddu', 'Pahadi Madra', 'Local Thali']","['Harsil Pahadi Rasoi Local Kitchen', 'Harsil Hilltop Cafe & Bistro']",[],Manali,31.03691,78.75065
a45e7bad-e500-4e53-913f-5e7f2733d685,temi-tea-garden,Temi Tea Garden,Sikkim,Northeastern India,Sikkim's sole organic tea estate overlooking the majestic Kanchenjunga.,"Established in 1969 by the last King of Sikkim, Temi Tea Garden is the only tea estate in the state of Sikkim. Spanning across gentle mountain slopes in Namchi district, this organic tea garden is world-renowned for its premium, aromatic black tea. The garden is lined with beautiful cherry blossom trees that bloom in winter, and offers breathtaking views of Mount Kanchenjunga and the surrounding valleys.","[""Sikkim's only tea estate producing world-class organic tea"",""Panoramic views of the snow-clad Kanchenjunga range"",""Vibrant pink cherry blossoms lining the estate in November"",""Charming colonial-style tea bungalows and estate walks""]",Trek,"['Nature', 'Trekking', 'Peaceful Retreat']",8100,₹8k–₹12k,3,March to May & October to November,"['Summer', 'Spring']",Moderate,Quiet,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/Cherry_Resort_inside_Temi_Tea_Garden%2C_Namchi%2C_Sikkim.jpg/3840px-Cherry_Resort_inside_Temi_Tea_Garden%2C_Namchi%2C_Sikkim.jpg,"['https://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/Cherry_Resort_inside_Temi_Tea_Garden%2C_Namchi%2C_Sikkim.jpg/3840px-Cherry_Resort_inside_Temi_Tea_Garden%2C_Namchi%2C_Sikkim.jpg', 'https://images.unsplash.com/photo-1464822759023-fed622ff2c3b?auto=format&fit=crop&w=1800&q=80', 'https://images.unsplash.com/photo-1500382017468-9049fed747ef?auto=format&fit=crop&w=1800&q=80', 'https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?auto=format&fit=crop&w=1800&q=80', 'https://images.unsplash.com/photo-1507525428034-b723cf961d3e?auto=format&fit=crop&w=1800&q=80']","['Guided tea tasting sessions and factory tours', 'Strolling through the tea gardens and clicking photos in traditional attire', 'Adventure activities like paragliding and zip-lining over the tea slopes', 'Trekking to nearby Rabangla and Namchi attractions']","['Tea slopes with Kanchenjunga in the background', 'Cherry blossom trees in full bloom during November', 'Traditional tea pluckers in the fields']","['Smoked Pork with Bamboo Shoot', 'Local Rice Cake', 'Assamese Thali']","['Temi Tea Garden Local Tribal Kitchen', 'Temi Tea Garden The Bamboo Shoot Restaurant']",[],Darjeeling,27.2343,88.4239
a464e278-30f8-4b42-81ff-731e47ccd50e,ashtamudi-lake,Ashtamudi Lake,Kerala,Southern India,"Explore the tranquil backwaters of Kerala's Ashtamudi Lake, a haven of serenity and natural beauty.","Ashtamudi Lake, nestled in the heart of Kollam district in Kerala, is a picturesque and serene expanse of water that showcases the state's stunning natural beauty. Measuring approximately 15 km in width and 16 km in length, this expansive wetland is a network of lakes, canals, and rivers that form a mesmerizing tapestry of water and land. The region is famous for its traditional houseboat cruises, which offer a tranquil and rejuvenating experience amidst the tranquil backwaters, allowing visitors to unwind and soak in the serene ambiance of this enchanting destination.","[""Experience the thrill of a leisurely houseboat cruise, drifting through the calm waters and picturesque villages of Ashtamudi Lake."",""Visit the iconic Thangasseri Lighthouse, a 43-meter high tower that offers breathtaking views of the surrounding landscape."",""Explore the charming town of Quilon, a historic trading center with stunning beaches and cultural attractions."",""Go island hopping at the picturesque Ashtamudi Kollam islands, which offer stunning views of the surrounding waters and a glimpse into traditional island life."",""Take a dip in the soothing waters of Kollam Beach, a pristine stretch of sand that offers a relaxing escape from the crowds.""]",Beach,"['Nature', 'Beach', 'Swimming', 'Sunbathing', 'Beach Walks', 'Boat Ride']",8100,₹8k–₹12k,3,Winter – Spring,"['Winter', 'Spring']",Easy,Quiet,https://upload.wikimedia.org/wikipedia/commons/e/ee/House_Boat_DSW.jpg,"['https://upload.wikimedia.org/wikipedia/commons/e/ee/House_Boat_DSW.jpg', 'https://images.unsplash.com/photo-1464822759023-fed622ff2c3b?auto=format&fit=crop&w=1800&q=80', 'https://images.unsplash.com/photo-1500382017468-9049fed747ef?auto=format&fit=crop&w=1800&q=80', 'https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?auto=format&fit=crop&w=1800&q=80', 'https://images.unsplash.com/photo-1507525428034-b723cf961d3e?auto=format&fit=crop&w=1800&q=80']","['Embark on a traditional backwater cruise, navigating through the tranquil waters and picturesque villages of Ashtamudi Lake.', 'Take a stroll along the scenic banks of Ashtamudi Lake, offering breathtaking views of the surrounding landscape.', 'Visit the local fishing villages, where you can learn about the traditional fishing methods and buy local seafood.', 'Participate in a local cooking class, where you can learn the secrets of Keralan cuisine and sample authentic dishes.']","['Capturing the stunning sunset over Ashtamudi Lake, reflected in the calm waters.', 'Photographing the picturesque fishing villages, with their traditional huts and colorful boats.', 'Taking a panoramic shot of the surrounding landscape from the top of Thangasseri Lighthouse.']","['Traditional Thali', 'Filter Coffee', 'Local Seafood']","['Ashtamudi Lake Malgudi Filter Coffee & Tiffin', 'Ashtamudi Lake Sree Local Mess']",[],Goa,8.94782,76.57028
a6a564a7-f1f3-4a6f-8e6a-ea3a060ad47d,borong-village,Borong Village,Sikkim,Northeastern India,"Experience the serene beauty of the Himalayas in Borong Village, a trekker's paradise nestled in the South Sikkim district","Borong Village, situated in the South Sikkim district, is a picturesque village surrounded by lush green forests and majestic mountains. The village is located near the Maenam Wildlife Sanctuary, which is home to a variety of flora and fauna, including the red panda and the Himalayan black bear. With its stunning natural beauty, rich cultural heritage, and exciting adventure activities, Borong Village is an ideal destination for trekking, camping, rock climbing, and bird watching. The village is also famous for its hot springs, which are believed to have medicinal properties. Visitors can experience the local Lepcha culture, try traditional cuisine, and enjoy the warm hospitality of the villagers.","[""Explore the Maenam Wildlife Sanctuary, home to a variety of flora and fauna"",""Trek to the Maenam Hill, the highest point in South Sikkim, offering breathtaking views of the Himalayas"",""Visit the Borong Hot Springs, believed to have medicinal properties"",""Experience the local Lepcha culture and try traditional cuisine at the village"",""Discover the unique flora and fauna of the Himalayas at the Phamrong Waterfall""]",Trek,"['Nature', 'Adventure', 'Trekking', 'Camping', 'Rock Climbing', 'Bird Watching']",8100,₹8k–₹12k,3,Summer – Spring,"['Summer', 'Spring']",Moderate,Quiet,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a2/Ravangla_Town.jpg/3840px-Ravangla_Town.jpg,"['https://upload.wikimedia.org/wikipedia/commons/thumb/a/a2/Ravangla_Town.jpg/3840px-Ravangla_Town.jpg', 'https://images.unsplash.com/photo-1464822759023-fed622ff2c3b?auto=format&fit=crop&w=1800&q=80', 'https://images.unsplash.com/photo-1500382017468-9049fed747ef?auto=format&fit=crop&w=1800&q=80', 'https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?auto=format&fit=crop&w=1800&q=80', 'https://images.unsplash.com/photo-1507525428034-b723cf961d3e?auto=format&fit=crop&w=1800&q=80']","['Trek to the nearby villages, such as Dalapchand and Rabangla', 'Go rock climbing at the rugged terrain of the Maenam Hill', 'Bird watching at the Maenam Wildlife Sanctuary', 'Camping at the scenic campsites near the Borong Hot Springs']","['The scenic view of the Himalayas from the top of the Maenam Hill', 'The picturesque Borong Hot Springs surrounded by lush green forests', 'The stunning Phamrong Waterfall, surrounded by unique flora and fauna']","['Smoked Pork with Bamboo Shoot', 'Local Rice Cake', 'Assamese Thali']","['Borong Village Local Tribal Kitchen', 'Borong Village The Bamboo Shoot Restaurant']",[],Darjeeling,27.2925,88.35944
a6a7a0ea-cff5-4146-8c1c-40ab241be104,nelliyampathy,Nelliyampathy,Kerala,Southern India,"Escape to the rolling hills and lush forests of the Western Ghats in Kerala's tranquil gem, Nelliyampathy.","Nestled in the Palakkad district of Kerala, Nelliyampathy is a hill station that boasts breathtaking vistas, picturesque villages, and a treasure trove of flora and fauna. Its scenic beauty is largely due to its unique geography, with dense forests of bamboo, eucalyptus, and shola grasslands that are home to the majestic Nilgiri tahr. The tranquil ambiance and rich biodiversity of Nelliyampathy make it an ideal destination for trekking and camping enthusiasts. With its serene atmosphere, Nelliyampathy offers the perfect retreat for those seeking adventure amidst nature's grandeur.","[""The scenic Meenmutty Waterfalls, a 3-tiered marvel situated amidst lush green forests that makes for an exhilarating visit especially after rainfall and trekking trails."",""Nenmara Palace, a majestic 19th-century palace that hosts cultural events and provides a glimpse into Kerala's rich history."",""The dense forests and grasslands, home to rare species of birds, orchids, and wildflowers which adds to its appeal as a nature and bird-watching paradise."",""The Nilgiri Tahr sightings in the Shola Grasslands offer a rare chance to spot this majestic mountain goat in its natural habitat, a treat for wildlife enthusiasts."",""The tranquil village of Kethaneshwara, nestled amidst rolling hills, offering a glimpse into traditional rural Kerala and offering breathtaking sunsets.""]",Trek,"['Nature', 'Adventure', 'Trekking', 'Camping', 'Rock Climbing', 'Bird Watching']",8100,₹8k–₹12k,3,Winter – Spring,"['Winter', 'Spring']",Easy,Quiet,https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/The_Western_Ghats003.jpg/3840px-The_Western_Ghats003.jpg,"['https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/The_Western_Ghats003.jpg/3840px-The_Western_Ghats003.jpg', 'https://images.unsplash.com/photo-1464822759023-fed622ff2c3b?auto=format&fit=crop&w=1800&q=80', 'https://images.unsplash.com/photo-1500382017468-9049fed747ef?auto=format&fit=crop&w=1800&q=80', 'https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?auto=format&fit=crop&w=1800&q=80', 'https://images.unsplash.com/photo-1507525428034-b723cf961d3e?auto=format&fit=crop&w=1800&q=80']","['Embark on a thrilling trek to the top of the Shola Plateau, offering panoramic views of the surrounding hills and grasslands.', ""Set up camp at the designated campsite, surrounded by nature's splendor and wake up to a serene hilltop experience."", 'Go bird watching in the early morning, spotting species like the Nilgiri Flowerpecker, Nilgiri Pipit, and the Emerald Dove in their natural habitat.', 'Experience the traditional rural culture of Kerala by visiting the local temples, churches, and participating in folk dances and events.']","[""The summit of the Shola Plateau, offering breathtaking 360-degree views of Nelliyampathy's rolling hills and valleys."", 'The tranquil village of Kethaneshwara, with its rolling hills and scenic valleys, perfect for scenic vistas and rural life shots.', 'The dense forests of Nelliyampathy, particularly after rainfall, creating a surreal landscape perfect for photography.']","['Traditional Thali', 'Filter Coffee', 'Local Seafood']","['Nelliyampathy Malgudi Filter Coffee & Tiffin', 'Nelliyampathy Sree Local Mess']",[],Lonavala,10.53493,76.69327
a6c6540e-b837-4d59-811b-5084634077df,kadam-dam,Kadam Dam,Telangana,Southern India,A beautiful river confluence and engineering marvel in Adilabad.,"Kadam Dam, also known as the Kadam Narayana Reddy Project, is a major dam located in the Adilabad/Nirmal district of Telangana. Constructed across the Kadam River, a tributary of the Godavari, at the point of their confluence, the dam is a key irrigation project. The reservoir is surrounded by lush green hills, manicured parks, and offering boating facilities, making it a popular weekend getaway.","[""The scenic confluence of Kadam River and Godavari River"",""Beautiful green hills and landscapes surrounding the reservoir"",""A large park at the base of the dam with play areas and seating"",""Impressive views of the water release through the dam gates during monsoon""]",Mountain,"['Nature', 'Local Sightseeing', 'Peaceful Retreat']",8100,₹8k–₹12k,3,July to October,"['Winter', 'Spring']",Easy,Quiet,https://upload.wikimedia.org/wikipedia/commons/c/c9/NagarjunaSagarDam.JPG,"['https://upload.wikimedia.org/wikipedia/commons/c/c9/NagarjunaSagarDam.JPG', 'https://images.unsplash.com/photo-1464822759023-fed622ff2c3b?auto=format&fit=crop&w=1800&q=80', 'https://images.unsplash.com/photo-1500382017468-9049fed747ef?auto=format&fit=crop&w=1800&q=80', 'https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?auto=format&fit=crop&w=1800&q=80', 'https://images.unsplash.com/photo-1507525428034-b723cf961d3e?auto=format&fit=crop&w=1800&q=80']","['Boating on the calm waters of Kadam Reservoir', 'Picnicking in the landscaped parks next to the dam', 'Exploring the nearby Kawal Wildlife Sanctuary', 'Watching spectacular sunrises over the reservoir']","['Water rushing through the open flood gates of the dam', 'Sunset reflections across the vast Kadam reservoir', 'The manicured gardens and walk paths at the dam base']","['Traditional Thali', 'Filter Coffee', 'Local Seafood']","['Kadam Dam Malgudi Filter Coffee & Tiffin', 'Kadam Dam Sree Local Mess']",[],Lonavala,19.1084,78.7844
a71d00ec-6018-42ff-9317-374d973da6df,tezpur,Tezpur,Assam,Northeastern India,"Experience the serene beauty of Tezpur, nestled in the foothills of the Eastern Himalayas in Assam, where nature, history, and culture blend in perfect harmony.","Tezpur's charm is further accentuated by its vibrant local markets, where one can find an array of local handicrafts, textiles, and authentic Assamese cuisine. The town's unique blend of natural beauty, historical significance, and cultural richness makes it a must-visit destination for anyone looking to explore the authentic essence of Assam.","[""Agnigarh Hill, which offers panoramic views of the Brahmaputra River and is steeped in mythological significance"",""The Bamuni Hills, known for their ancient ruins and artifacts dating back to the 9th and 10th centuries"",""The Mahabhairab Temple, a significant Shiva temple that reflects the architectural style of the region"",""The Chitralekha Udyan, a beautiful park that houses several archaeological relics and offers a serene environment"",""The Kolia Bhomora Setu, a significant bridge over the Brahmaputra that connects Tezpur to the northern banks of the river""]",Mountain,"['Nature', 'Nature Walks', 'Photography', 'Local Sightseeing', 'Bird Watching']",8100,₹8k–₹12k,3,Summer – Spring,"['Summer', 'Spring']",Moderate,Quiet,https://upload.wikimedia.org/wikipedia/commons/8/80/Agnigarh_Hill%2C_Tezpur.JPG,"['https://upload.wikimedia.org/wikipedia/commons/8/80/Agnigarh_Hill%2C_Tezpur.JPG', 'https://images.unsplash.com/photo-1464822759023-fed622ff2c3b?auto=format&fit=crop&w=1800&q=80', 'https://images.unsplash.com/photo-1500382017468-9049fed747ef?auto=format&fit=crop&w=1800&q=80', 'https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?auto=format&fit=crop&w=1800&q=80', 'https://images.unsplash.com/photo-1507525428034-b723cf961d3e?auto=format&fit=crop&w=1800&q=80']","['Take a boat ride on the Brahmaputra River to enjoy its vast expanse and observe riverine life', 'Explore the Tezpur University campus, known for its greenery and architectural beauty', 'Go bird watching in the forests and wetlands around Tezpur to spot various species of birds', 'Trek to the nearby hills and forests to experience the natural beauty of the region up close']","['The banks of the Brahmaputra during dawn or dusk for a mesmerizing view of the river', 'The top of Agnigarh Hill for a panoramic view of Tezpur and the surrounding landscape', 'The grounds of the Mahabhairab Temple, with its ancient architecture and serene surroundings']","['Smoked Pork with Bamboo Shoot', 'Local Rice Cake', 'Assamese Thali']","['Tezpur Local Tribal Kitchen', 'Tezpur The Bamboo Shoot Restaurant']",[],Shillong,26.62299,92.79761
a7304690-ee96-49ce-8baa-fe2f8ea860d0,kapurthala,Kapurthala,Punjab,Northern India,"Kapurthala, the ""Paris of Punjab,"" enthralls with its regal Indo-French architecture and serene wetlands, a historical gem in the heart of Punjab.","Kapurthala, affectionately known as the ""Paris of Punjab,"" is a city steeped in a rich princely past, primarily shaped by Maharaja Jagatjit Singh, whose European travels inspired its distinctive Indo-French and Moorish architectural masterpieces. Nestled in the fertile Doaba region of Punjab, the city's geographical setting is characterized by its relatively flat plains, yet it boasts the significant Kanjli Wetland, a vital ecological zone. The local experience is one of stepping back in time, exploring opulent palaces, serene gardens, and experiencing the warm hospitality of Punjabi culture, offering a unique blend of historical grandeur and tranquil natural beauty.","[""Marvel at the architectural splendor of Jagatjit Palace, a magnificent replica of the Palace of Versailles, now housing a Sainik School."",""Explore the exquisite Moorish Mosque, an architectural marvel inspired by the Grand Mosque of Marrakesh and a symbol of secularism."",""Discover the historical charm of Elysee Palace, a former residence of Maharaja Jagatjit Singh, showcasing colonial elegance."",""Immerse yourself in nature at the Kanjli Wetland, a Ramsar site known for its diverse avian population and serene environment, ideal for bird watching."",""Visit the serene Shalimar Gardens, offering tranquil green spaces and the historic Panch Mandir, a temple with five altars.""]",Trek,"['Nature', 'Adventure', 'Trekking', 'Camping', 'Rock Climbing', 'Bird Watching']",8100,₹8k–₹12k,3,Summer – Spring,"['Summer', 'Spring']",Moderate,Quiet,https://upload.wikimedia.org/wikipedia/commons/e/e9/Jagatjit_Club.JPG,"['https://upload.wikimedia.org/wikipedia/commons/e/e9/Jagatjit_Club.JPG', 'https://images.unsplash.com/photo-1464822759023-fed622ff2c3b?auto=format&fit=crop&w=1800&q=80', 'https://images.unsplash.com/photo-1500382017468-9049fed747ef?auto=format&fit=crop&w=1800&q=80', 'https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?auto=format&fit=crop&w=1800&q=80', 'https://images.unsplash.com/photo-1507525428034-b723cf961d3e?auto=format&fit=crop&w=1800&q=80']","['Engage in bird watching and nature walks around the picturesque Kanjli Wetland, observing migratory and resident bird species.', 'Take a guided tour of the Jagatjit Palace grounds to appreciate its historical significance and intricate Indo-French architecture.', 'Enjoy leisurely strolls through the manicured lawns and fountains of Shalimar Gardens, soaking in the peaceful atmosphere.', 'Experience the local culture by exploring the vibrant markets of Kapurthala and savoring authentic Punjabi cuisine.']","['The majestic facade and sprawling grounds of Jagatjit Palace, especially its grand entrance and European-inspired gardens.', 'The distinct Indo-Moorish architecture of the Moorish Mosque, with its intricate minarets and domes, offering unique photographic angles.', 'Panoramic views across the tranquil waters of Kanjli Wetland, especially during sunrise or sunset, capturing the scenic landscape and birdlife.']","['Siddu', 'Pahadi Madra', 'Local Thali']","['Kapurthala Pahadi Rasoi Local Kitchen', 'Kapurthala Hilltop Cafe & Bistro']",[],Manali,31.38565,75.30533
a75612d3-db66-4ade-b2e5-f2cf8605028c,tamenglong,Tamenglong,Manipur,Northeastern India,"Discover the uncharted wilderness of Tamenglong, a trekker's paradise nestled in the pristine hills of Manipur","Tamenglong, situated in the westernmost part of Manipur, is a region of breathtaking beauty with its lush forests, rolling hills, and sparkling waterfalls. The district is home to the Barak River and its tributaries, which have carved out valleys and gorges, providing ample opportunities for trekking, rock climbing, and camping. The rich cultural heritage of the district is evident in its traditional villages, where the Zeliangrong and Kabui tribes reside, preserving their unique customs and traditions. As a trekking destination, Tamenglong offers a diverse range of experiences, from easy day hikes to challenging multi-day expeditions, catering to adventure seekers of all levels.","[""Explore the breathtaking Zeilad Lake, a picturesque waterbody surrounded by hills and forests"",""Visit the Tharon Cave, a massive limestone cave with stunning rock formations and underground rivers"",""Trek to the Khumji village, a traditional Zeliangrong village perched on a hilltop, offering panoramic views of the surrounding landscape"",""Discover the Buning Meadow, a scenic valley surrounded by hills, forests, and waterfalls, ideal for camping and picnicking""]",Trek,"['Nature', 'Adventure', 'Trekking', 'Camping', 'Rock Climbing', 'Bird Watching']",8100,₹8k–₹12k,3,Summer – Spring,"['Summer', 'Spring']",Moderate,Quiet,https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?auto=format&fit=crop&w=1200&q=85,"['https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?auto=format&fit=crop&w=1200&q=85', 'https://images.unsplash.com/photo-1464822759023-fed622ff2c3b?auto=format&fit=crop&w=1800&q=80', 'https://images.unsplash.com/photo-1500382017468-9049fed747ef?auto=format&fit=crop&w=1800&q=80', 'https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?auto=format&fit=crop&w=1800&q=80', 'https://images.unsplash.com/photo-1507525428034-b723cf961d3e?auto=format&fit=crop&w=1800&q=80']","['Trek to the highest peak in the district, the Bamu Peak, which offers stunning views of the surrounding hills and valleys', 'Go rock climbing at the rugged cliffs of the Barak River gorge, a challenging and exhilarating experience', 'Take a bird watching tour in the forests of Tamenglong, home to a diverse range of avifauna, including the rare and endangered species', 'Participate in a traditional Zeliangrong festival, such as the Gangngai festival, to experience the unique culture and customs of the district']","['The Zeilad Lake at sunrise, with the misty hills and forests reflected in its calm waters', 'The Tharon Cave entrance, with its massive limestone formations and lush vegetation', 'The Buning Meadow, with its picturesque valley, rolling hills, and sparkling waterfalls']","['Smoked Pork with Bamboo Shoot', 'Local Rice Cake', 'Assamese Thali']","['Tamenglong Local Tribal Kitchen', 'Tamenglong The Bamboo Shoot Restaurant']",[],Shillong,24.98586,93.504
a78e3c00-e39c-4cea-a832-a49ee68f739e,raghurajpur-heritage-craft-village,Raghurajpur Heritage Craft Village,Odisha,Eastern India,"Step into Raghurajpur, Odisha's vibrant heritage craft village, where every home is a studio preserving centuries-old Pattachitra art and traditional craftsmanship.","Raghurajpur is an exquisite heritage craft village nestled amidst the serene rural landscape of Odisha, just a short distance from the spiritual hub of Puri. This quaint village is a living testament to Odisha's rich artistic legacy, primarily renowned as the birthplace and hub of Pattachitra art – a traditional scroll painting technique dating back to the 5th century BC. Every house here doubles as an art studio, with generations of artisans meticulously preserving and practicing ancient craft forms. The village's narrow lanes are a riot of colors, with homes adorned with intricate mural paintings depicting mythological themes.
Beyond Pattachitra, Raghurajpur is also celebrated for Tussar silk paintings, palm leaf engravings (Talapatrachitra), wooden toys, stone carvings, and the unique Gotipua dance form. Visiting Raghurajpur offers an immersive cultural experience, allowing visitors to witness artisans at work, interact with them, and understand the intricate processes behind these traditional masterpieces, making it a vibrant cultural tapestry woven into the fabric of rural Odisha.","[""Witness the creation of Pattachitra paintings: See artists meticulously bringing mythological tales to life on cloth using natural colors."",""Explore the vibrant murals adorning village homes: Discover intricate folk art and mythological scenes painted on residential walls."",""Experience the traditional Gotipua dance: Observe or attend a performance by young male dancers preserving an ancient Odissi precursor."",""Discover a hub for diverse traditional crafts: Beyond Pattachitra, find Talapatrachitra (palm leaf engravings), wooden toys, and stone carvings."",""Engage directly with artisan families: Learn about their artistic lineage and techniques firsthand in their home-studios.""]",Village,"['Culture', 'Nature Walks', 'Photography', 'Local Sightseeing', 'Bird Watching']",8100,₹8k–₹12k,3,Winter – Spring,"['Winter', 'Spring']",Easy,Quiet,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Entrance_of_Raghurajpur.jpg/3840px-Entrance_of_Raghurajpur.jpg,"['https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Entrance_of_Raghurajpur.jpg/3840px-Entrance_of_Raghurajpur.jpg', 'https://images.unsplash.com/photo-1464822759023-fed622ff2c3b?auto=format&fit=crop&w=1800&q=80', 'https://images.unsplash.com/photo-1500382017468-9049fed747ef?auto=format&fit=crop&w=1800&q=80', 'https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?auto=format&fit=crop&w=1800&q=80', 'https://images.unsplash.com/photo-1507525428034-b723cf961d3e?auto=format&fit=crop&w=1800&q=80']","['Participate in a Pattachitra art workshop: Learn the basics of this intricate scroll painting technique from a master artisan.', 'Stroll through the narrow lanes, observing artisans at work: Witness the live creation of various crafts, from painting to carving.', 'Shop for authentic Odishan handicrafts directly from the creators: Purchase unique souvenirs, knowing the story and artist behind each piece.', 'Attend a cultural presentation of Gotipua dance: Immerse yourself in the graceful and acrobatic movements of this traditional dance form.']","['The vividly painted facades of artisan homes: Capture the unique architectural style adorned with traditional murals.', 'Artisans meticulously working on their Pattachitra scrolls or palm leaf engravings: Frame the concentration and skill of the craftspeople.', 'The main village street lined with vibrant art displays and open-air workshops: Photograph the bustling, colorful essence of the heritage village.']","['Local Traditional Thali', 'Spicy Curry']","['Raghurajpur Heritage Craft Village Bengali Spice Junction', 'Raghurajpur Heritage Craft Village Maa Durga Local Hotel']",[],Manali,19.88556,85.82639
